schoolid,ABS,year,childid,siblings
school1,-0.47938003272580254,17,child2,no
school21,0.6973720084602701,14,child7,no
school30,0.7519038457211034,12,child9,yes
school6,0.4118751753447904,15,child19,yes
school1,0.7218501242269664,16,child2,no
school24,1.1825911505639637,17,child15,no
school20,0.22687654258606008,13,child10,no
school30,0.8914375722251349,16,child17,yes
school12,0.3506937818521566,18,child5,yes
school3,-0.21079466315327625,13,child10,yes
school13,0.10446145093588612,12,child1,no
school29,-0.6697852728846452,16,child14,yes
school11,0.5664546435857498,17,child6,no
school20,-0.8787719816856421,16,child9,yes
school13,1.5656710624768824,13,child16,yes
school14,-2.0084992404377755,12,child5,yes
school7,-0.8356232282499368,12,child18,yes
school22,0.8801535550487679,16,child18,no
school20,-0.48127378599240905,17,child10,no
school14,1.7133678597457416,17,child20,yes
school20,-0.536570028590021,17,child6,no
school11,-0.10320178102404517,14,child6,no
school17,1.8667274410700165,13,child7,yes
school14,-0.4800174911206619,14,child5,yes
school25,1.1720404696744913,16,child1,no
school14,0.09900933317110214,15,child9,yes
school20,-0.48128266765544436,12,child1,yes
school6,1.7279103794819404,15,child3,no
school29,-0.188684512260479,16,child6,yes
school12,-0.6998237136255842,16,child13,no
school5,1.3282552983094784,13,child13,no
school14,-0.9329484763053467,12,child2,no
school28,1.3564994516874904,13,child17,yes
school1,-0.08325845088781075,18,child2,no
school12,-0.7745582578917095,13,child15,no
school9,0.7739581555492228,14,child12,yes
school16,-0.8794842441004149,15,child6,no
school2,-0.4678042139704201,13,child3,no
school22,-0.4464900850021517,16,child9,no
school11,-0.227205275575307,13,child1,no
school14,0.15677679106767306,16,child9,yes
school28,0.5154099022589443,17,child7,no
school7,1.1583726606620703,18,child5,yes
school13,-0.5453982348082659,17,child19,no
school27,-0.36865910413057273,16,child18,no
school11,-0.8813391088164938,18,child4,yes
school15,-2.1437609411524337,18,child16,yes
school3,2.5001886875104753,17,child4,yes
school28,1.4470029005951721,15,child10,no
school17,-0.4456378980107337,18,child3,no
school14,1.8352877575519435,17,child7,no
school22,0.8047411562771954,14,child2,no
school7,-0.8759491156702182,14,child12,no
school28,1.221592080584491,15,child12,yes
school7,0.6750112592213169,18,child13,no
school11,-0.4557066245754042,15,child8,yes
school6,0.002823547528067744,13,child2,no
school18,0.46801207795835753,14,child8,no
school13,0.923047823683267,15,child5,yes
school28,1.5466394927593294,18,child15,no
school9,-1.291827278354711,13,child17,no
school30,-0.5696349086939091,12,child19,yes
school24,-0.2722007429492059,14,child15,no
school12,-1.3536176417715537,13,child1,no
school16,-0.7744873766422234,14,child13,yes
school24,-0.22789439433963093,13,child20,yes
school10,-0.6051860113613702,16,child11,no
school26,-1.0143526364626576,16,child13,yes
school14,-1.5140504194447986,14,child1,yes
school16,0.10506317284743112,17,child8,yes
school8,-1.553410417493195,13,child4,no
school19,1.1898221510223217,12,child16,yes
school8,0.3483402348254343,15,child8,yes
school27,0.4469662320906854,17,child12,yes
school12,-0.6844673703639943,17,child8,yes
school24,-1.4484320810377977,15,child13,no
school3,-0.17439266814957388,12,child19,yes
school18,-0.33541985317323014,15,child9,no
school10,-0.9942217437539267,14,child9,yes
school19,-1.2531611699357992,12,child8,yes
school12,0.17437163895520466,15,child12,yes
school5,-0.01064516167977368,14,child10,yes
school6,-0.406748893456371,12,child5,yes
school14,0.6237554508543635,15,child17,yes
school19,0.964257680997865,15,child19,no
school19,-1.080993920951487,16,child9,yes
school8,-0.9431438660755534,15,child14,yes
school2,-0.470901432157665,14,child3,no
school16,0.1308330615880975,13,child5,yes
school3,-0.5523275908558885,14,child19,yes
school5,-0.048413599393619354,14,child18,yes
school26,0.48581494652089063,18,child19,no
school12,0.07834370490742933,17,child13,no
school14,-2.084116763600094,12,child11,yes
school10,-0.2443123787482097,16,child2,no
school4,0.42479487876572375,17,child10,no
school29,-0.1368724206871965,14,child20,yes
school17,0.07031104157408737,14,child8,no
school27,-0.2954600509765764,18,child16,yes
school10,-0.6365075276809451,16,child9,yes
school12,-1.115083151603425,17,child20,yes
school3,-1.2717874516134828,15,child12,no
school24,-0.43729744483470945,15,child16,no
school12,-2.053416797039787,14,child8,yes
school1,-0.4913229425402825,17,child11,yes
school27,-0.619479365449673,13,child7,yes
school19,0.14978426207644677,15,child17,yes
school19,1.9459689621164726,16,child19,no
school16,-1.6496485808505192,12,child12,no
school13,-1.2018701239180125,16,child6,no
school14,-1.1926047406622071,14,child9,yes
school27,0.5498465710360467,18,child4,yes
school14,0.21704379773876967,15,child15,yes
school1,-2.0092588450105504,12,child11,yes
school18,1.0131722913107568,15,child17,yes
school12,-1.1841861628793149,13,child4,yes
school10,-0.7683214016408297,12,child6,yes
school8,-0.778355917194423,17,child20,no
school18,0.06498243314201713,15,child13,yes
school6,1.4769721219264336,13,child1,no
school2,-0.5691296212730487,15,child20,no
school25,0.7112019489826893,17,child20,no
school12,-3.1787932827797794,13,child20,yes
school11,-1.6120877103360918,14,child11,yes
school9,-1.4164157493280323,17,child4,yes
school10,0.7156469517750307,15,child18,yes
school18,2.9123825465502677,18,child7,yes
school20,0.04792325869967457,17,child19,no
school17,1.3928269907035051,18,child18,no
school7,-0.5275008197805221,15,child18,yes
school4,1.4824504963261995,17,child1,yes
school11,-0.5602154006643949,12,child9,yes
school6,1.0743774045716572,16,child12,yes
school1,0.9432929528239942,16,child17,no
school19,0.5075733145210235,15,child18,yes
school3,-0.7664179190960382,12,child12,no
school4,-0.8779782377368048,13,child3,no
school25,-0.329874311325406,15,child9,no
school20,-0.12613640377588553,16,child6,no
school29,0.26596055265686164,17,child19,yes
school30,-0.35753705515039963,16,child12,no
school28,-0.627346244468578,14,child10,no
school30,0.4277702452009122,15,child2,yes
school26,-0.1948450209532719,12,child3,no
school26,-0.14449380273985596,13,child2,yes
school8,-0.7671622996987119,16,child8,yes
school1,-1.6161088939725694,18,child19,yes
school6,0.6470298001277213,12,child3,no
school1,-0.6217453476974493,13,child5,no
school2,-2.6228939506461937,12,child9,yes
school25,1.5493921798456227,16,child8,no
school20,-0.166741703315301,13,child8,yes
school4,0.7793948573297708,13,child19,no
school2,-1.6714432733106908,15,child11,yes
school6,0.1184231332607858,13,child18,yes
school3,-0.09796541506908364,12,child18,no
school1,0.05541539715751113,12,child9,no
school5,0.45726713131317026,14,child17,yes
school16,1.5711621925404515,16,child14,yes
school30,-1.070042546289638,13,child3,yes
school19,0.19047325823260278,18,child1,no
school25,1.3039373786528088,12,child1,no
school2,-1.448889311186586,13,child18,yes
school22,-2.047290975113236,12,child13,yes
school24,0.5518256221820809,15,child18,yes
school18,1.10357631196487,18,child1,yes
school10,0.9741586761263988,17,child2,no
school11,-1.8504646729368912,17,child1,no
school18,-1.306814022838277,14,child6,yes
school26,0.6090455594088402,16,child3,no
school27,1.1952490418654582,18,child12,yes
school8,0.17847052117694215,15,child18,yes
school11,-0.6974842333074337,17,child19,no
school18,0.23545031290347132,14,child18,no
school29,-0.10317580345679032,17,child20,yes
school4,-0.7111500768894325,13,child16,no
school17,0.9189560869597572,16,child7,yes
school5,0.2762358815422741,12,child13,no
school15,1.5878548265745196,13,child12,no
school10,0.7404896797368539,15,child13,yes
school19,1.9164521776360273,14,child7,yes
school29,-0.30710052845684405,15,child2,no
school11,-0.23439073173146294,13,child3,yes
school18,0.42324610884351566,12,child6,yes
school15,-0.2975037404896702,12,child8,no
school10,0.5148141416633447,15,child10,no
school24,0.5583052420302429,17,child18,yes
school7,0.5723216963477514,17,child5,yes
school6,-1.4154270257461237,12,child6,yes
school22,0.3417491364839454,14,child14,yes
school26,0.32158199081656,15,child4,no
school19,0.5617452866417777,13,child17,yes
school20,-0.29936145946172293,14,child20,no
school1,0.24729647865711907,15,child2,no
school14,1.2484285500260504,16,child5,yes
school2,0.6902673425662169,16,child7,yes
school19,-0.08294367556736268,12,child20,yes
school16,-0.19483089589887861,13,child16,no
school18,-1.5875797114867216,13,child7,yes
school21,-0.2921122188959576,16,child6,no
school9,1.3421674378676245,15,child8,yes
school5,0.8748099808469382,15,child16,yes
school3,0.4840755971439709,14,child3,no
school19,-0.19760428289519694,17,child18,yes
school21,-1.3478347951589398,18,child7,no
school30,0.43340472356045295,16,child5,no
school6,0.2831994546328236,13,child19,yes
school18,0.8691137920901558,14,child2,yes
school30,1.107441473165337,18,child1,no
school23,0.6288502978015318,12,child16,no
school11,-1.4127069174964562,14,child1,no
school29,0.4254535817780428,16,child13,yes
school17,1.183913415555737,14,child17,yes
school22,1.3530404665468772,15,child14,yes
school18,1.5457159558630744,18,child19,no
school13,0.5422392660071681,13,child20,no
school27,-2.3449579632702364,12,child13,yes
school26,-0.4816292502496608,16,child7,no
school15,1.040853922704512,13,child20,yes
school21,-0.3330358257947111,15,child13,yes
school9,0.21255393311379484,17,child9,yes
school30,-1.0685663244299792,12,child11,yes
school15,0.3036586581741358,12,child12,no
school13,-0.12695604685547182,12,child11,no
school3,0.6166585901855395,14,child18,no
school4,0.6803797527896689,15,child19,no
school28,1.4483136620548689,17,child13,no
school19,-0.35553129415661094,18,child20,yes
school23,1.1569749845347723,17,child10,yes
school27,0.17171599341143953,12,child6,no
school3,-0.4406601856340932,15,child13,no
school10,-0.9092653186264321,12,child16,yes
school29,0.1941201724909713,12,child16,yes
school6,1.250753235934029,18,child6,yes
school17,1.2865590085776502,16,child17,yes
school21,-1.6639735292786422,14,child13,yes
school13,1.5252311096504492,17,child4,no
school9,-0.03409790915654891,15,child9,yes
school12,-1.1150386673138353,14,child3,no
school28,-0.29563244788398635,13,child20,no
school19,0.2047285999080231,14,child12,no
school11,-1.0806503380278722,17,child3,yes
school21,0.3111890348485919,18,child8,yes
school28,0.9412335578447286,15,child7,no
school21,-0.7762787959191368,17,child4,no
school20,0.47965524248301133,12,child12,no
school2,-2.626491060385868,17,child12,yes
school3,0.8067734923696462,16,child2,yes
school14,-0.78219106213573,15,child1,yes
school10,-0.02091199877850974,16,child16,yes
school30,-1.0947486323364388,17,child5,no
school10,0.864369453725995,14,child19,no
school20,0.33230886857572445,16,child5,no
school3,1.0918021798891646,17,child11,yes
school26,-0.40224408110070414,16,child12,yes
school23,1.7177564103241838,16,child10,yes
school18,0.3608186108625915,16,child8,no
school30,-0.2769552684906744,15,child6,yes
school7,-0.8564174661506488,15,child2,no
school17,-0.03058968132917194,15,child1,yes
school12,0.318142160520781,18,child14,no
school6,1.3041225328754438,15,child2,no
school12,-1.4469986741090375,17,child14,no
school14,2.820366007046599,18,child9,yes
school27,0.6519531388238078,18,child15,no
school20,-0.34571115975607575,15,child13,no
school25,-0.15014264754641815,17,child14,no
school4,-0.7476492875087692,16,child16,no
school10,-0.6387918461161648,12,child2,no
school14,-0.33880964132260033,14,child12,no
school20,-1.3171471342632102,16,child12,no
school14,-0.24116903024391667,15,child20,yes
school27,0.986761018105318,17,child9,no
school17,-0.9696564829864619,14,child12,yes
school1,0.5005275258259488,17,child15,no
school6,0.97389603976723,16,child13,yes
school23,0.33674844537980037,18,child7,yes
school26,0.1786497967099948,15,child19,no
school10,1.1857951345353928,17,child6,yes
school7,-0.2310874251555056,13,child12,no
school6,0.020295058932053398,12,child18,yes
school30,-0.8994988807864591,15,child16,yes
school6,0.8491058524984487,12,child11,no
school3,-1.495347858425936,13,child11,yes
school3,0.05250847560699701,12,child9,no
school4,-1.1609598430580432,12,child10,no
school12,-0.11978585645479353,12,child19,no
school18,0.3537136713921844,17,child18,no
school5,0.35725250271591075,15,child5,yes
school8,-0.47254279931272564,14,child4,no
school10,0.2698507040332569,17,child19,no
school9,-1.413652789740579,13,child12,yes
school15,-0.9654319577036949,18,child15,no
school17,0.6314250122292867,13,child6,yes
school29,0.7811994104982123,13,child2,no
school5,-1.123083681726462,13,child5,yes
school6,-0.018198276205604217,18,child10,no
school22,0.2826157872478691,16,child19,yes
school14,-0.9366958246317841,14,child16,no
school19,-1.5939676143809958,13,child7,yes
school4,-1.17168443260023,14,child15,no
school29,0.607637520437566,16,child10,no
school20,0.6489177118146433,13,child15,no
school17,2.250030635061149,16,child10,no
school5,1.3806589713382476,18,child20,no
school5,-0.47234010218133643,17,child17,yes
school8,0.3492530908506005,13,child5,no
school17,0.7827193623359814,14,child10,no
school18,0.9309653221040725,16,child15,yes
school5,0.6667307580993383,18,child14,yes
school19,-0.8451106056249951,18,child15,yes
school28,1.6407883750388499,14,child12,yes
school2,-0.03722860327271201,13,child19,yes
school24,-0.13649209829267125,18,child13,no
school30,0.04556794088511906,16,child16,yes
school18,0.5046975590255633,16,child20,no
school25,0.34739028396717586,18,child11,yes
school3,-0.6638030246616571,13,child8,yes
school15,-0.8726830520982923,16,child8,no
school19,1.1967626958777375,14,child19,no
school18,0.386497699296787,17,child15,yes
school10,-0.6365669985040319,13,child9,yes
school7,1.6095343807156333,16,child19,no
school5,1.8541695078834521,16,child8,no
school21,-0.23652288961824047,13,child2,no
school4,-1.1630365947154349,15,child2,yes
school29,0.689840074512838,15,child12,no
school8,-0.5415596296655304,12,child7,no
school12,0.15472296747039727,16,child15,no
school13,1.1426248601824731,13,child17,no
school15,-0.44686493917672904,15,child2,no
school16,-0.7376092779586861,18,child20,yes
school2,-0.00969073035817027,13,child10,no
school7,-0.6627323179502954,12,child13,no
school5,1.0122838494422006,15,child18,yes
school20,0.7176876109070806,18,child17,no
school6,-0.38660804216275757,12,child12,yes
school9,1.4595938088243816,13,child4,yes
school30,1.0267339674465883,13,child12,no
school10,-0.8475296270959684,13,child16,yes
school15,1.2136513072613764,15,child10,no
school8,-0.2394620447953412,17,child11,yes
school21,1.0039336856844143,13,child3,no
school15,-0.018889412096633924,18,child10,no
school30,-0.65854598364961,14,child4,no
school26,-1.1083241975778466,12,child6,no
school4,0.7701144073350402,17,child3,no
school19,0.7568892090742735,18,child3,no
school20,-0.1751585277475195,15,child10,no
school13,0.9983247253698707,15,child12,no
school7,-0.3329511358309116,14,child17,yes
school24,-0.0067645162307216926,13,child10,no
school9,0.25242660209920187,16,child9,yes
school15,-1.6496862666229994,17,child8,no
school3,-0.23436190585338226,14,child12,no
school13,0.7453189496330876,14,child12,no
school13,0.7900330480089481,12,child14,yes
school2,-1.6632338850724135,13,child8,no
school24,-1.3546367999373539,18,child16,no
school4,1.5081529380639322,16,child1,yes
school1,0.5967885110709141,18,child7,yes
school11,-0.45655099715448383,17,child13,yes
school28,1.3452387274750695,17,child12,yes
school3,-0.3794414094123505,17,child14,yes
school25,-0.48295886096999685,12,child8,no
school14,-0.4633249932397489,16,child11,yes
school16,1.217092815704216,17,child13,yes
school9,1.92269080040039,14,child18,yes
school14,-0.32786225370660255,16,child16,no
school4,-1.1312501340380472,18,child17,no
school17,1.0898719447944532,18,child6,yes
school21,-1.5467413486491655,14,child11,yes
school19,-1.5178365130393692,12,child3,no
school6,0.7509069892309279,16,child6,yes
school24,-1.9884296139897781,16,child19,no
school12,-0.3475844347371528,18,child20,yes
school6,0.7397846760878739,14,child12,yes
school15,0.49946317122696343,15,child20,yes
school2,-0.1150338295692899,14,child13,no
school8,0.1848305347924811,17,child5,no
school11,-1.463893886796327,15,child11,yes
school21,-1.755500333278007,12,child1,no
school1,-0.8153532052428185,14,child7,yes
school13,1.2067326317419351,14,child8,no
school7,0.05064127415925342,13,child5,yes
school11,-0.4417523763888686,16,child8,yes
school10,-0.5564822670560093,16,child5,yes
school1,0.03160347930315812,17,child1,yes
school4,0.5076158346934145,14,child11,yes
school14,-0.8305944697168384,13,child15,yes
school21,0.12080512634474508,18,child14,no
school3,2.6165580419789527,14,child2,yes
school10,0.620028878551326,17,child1,yes
school22,-0.8795759039687769,17,child1,yes
school18,0.30728429825200837,16,child6,yes
school13,-0.2135052420444206,17,child5,yes
school4,-0.13896054175048658,12,child3,no
school18,-0.48541976049028934,14,child5,yes
school28,1.2824323478805442,13,child19,yes
school11,-0.8974227189933547,15,child12,yes
school2,-0.7133199987959952,18,child15,no
school15,-0.9147514007176364,17,child1,yes
school1,-1.2997387709920891,15,child16,yes
school21,0.5083211790655512,17,child1,no
school3,-0.29643758512713,16,child6,no
school23,0.6122296584443072,17,child1,yes
school16,-1.09233174210254,13,child3,yes
school17,0.7969939248601973,16,child19,no
school12,-0.8875585546117485,18,child17,no
school24,1.776930485257353,17,child12,yes
school5,0.34070748706667164,18,child17,yes
school28,2.3428814380513168,18,child2,yes
school24,0.00676872859816449,14,child18,yes
school9,0.43022189590445464,14,child4,yes
school7,0.589757284849195,17,child13,no
school20,1.0855923530802452,15,child2,yes
school8,1.9877744772757215,18,child9,no
school6,-1.1424476356458941,18,child16,yes
school15,0.6640819670316455,14,child15,no
school14,0.8086248816790081,16,child1,yes
school29,-0.7303131375203826,13,child10,no
school16,-1.1081277462940842,15,child17,no
school8,0.7532725320554787,16,child20,no
school13,0.11151890723804901,18,child14,yes
school17,0.06890136016484534,18,child9,yes
school26,-0.022147407359167107,12,child20,no
school15,-0.4770149752304581,18,child14,no
school24,1.0444796033978188,18,child4,no
school6,0.7317825465550102,13,child20,yes
school28,0.6881239563431321,18,child19,yes
school14,0.3092507425864236,15,child11,yes
school4,-0.7294088227423886,18,child16,no
school5,0.387063550832602,13,child16,yes
school17,0.6386110808983436,14,child2,yes
school6,-0.6347364889717199,16,child5,yes
school24,0.09454134574928535,16,child16,no
school29,-0.2764491392688554,16,child15,yes
school26,0.23474760670556455,15,child10,no
school19,0.14998844959619417,13,child10,yes
school6,-0.1612571364775001,15,child16,yes
school18,-0.45566217445233637,14,child20,no
school29,-0.48114178369138333,14,child18,no
school30,-0.7193038088337208,16,child10,yes
school25,-0.09947352216259041,13,child18,no
school17,0.8985134510568109,18,child8,no
school4,-0.7269222315626684,17,child19,no
school19,-0.6852746874845141,17,child15,yes
school25,0.4477039959606786,13,child8,no
school10,-0.19810723474159048,14,child10,no
school5,0.33862785921014577,13,child3,no
school6,0.7582945601007366,15,child7,yes
school9,0.6800699773384572,17,child6,no
school27,-0.33576270431114935,17,child6,no
school13,0.5258646574299567,18,child1,no
school25,1.1480991361736708,13,child1,no
school3,0.7827821621406466,12,child2,yes
school10,-0.4041262677862144,17,child15,yes
school8,-0.6111444926924254,17,child2,no
school5,1.1341688660837252,14,child4,yes
school8,0.8935388519304289,15,child6,yes
school22,0.928475839438586,15,child17,no
school7,-0.5586386517905205,17,child7,yes
school2,1.3274722826904686,18,child10,no
school8,-0.36537142240570397,16,child12,no
school4,-0.3077526433821736,14,child7,no
school27,-1.0012022773104101,12,child15,no
school24,-0.13498730582846333,14,child1,yes
school11,-0.10188134711667865,12,child19,no
school9,-0.5950411518394754,16,child17,no
school16,1.4933536793056292,17,child17,no
school17,0.21161866844020852,14,child9,yes
school8,-2.100529681681646,12,child4,no
school26,0.7833910150668114,14,child5,no
school27,-2.015368519376163,13,child15,no
school7,0.09020673483923065,16,child1,yes
school4,0.3487698126423055,14,child5,no
school23,-0.08926680361424541,15,child19,no
school26,0.1096626815317646,15,child5,no
school28,-0.12169718791747193,12,child5,no
school2,-0.7687822823365653,17,child10,no
school15,0.5789368548956099,15,child16,yes
school11,-0.6444654664611382,16,child7,yes
school15,-1.5357470701535678,14,child6,no
school3,-0.11675478143126568,15,child18,no
school16,-0.8486369518412353,14,child18,yes
school1,-1.0784726950900458,14,child5,no
school17,-0.7929191595991808,12,child2,yes
school23,0.3685939122268477,12,child17,yes
school30,-0.8339633189568606,16,child13,no
school16,1.2295619101092548,18,child15,yes
school2,-1.4805819452650695,14,child12,yes
school8,0.010224766699497422,15,child9,no
school5,-0.1279991012535206,18,child2,no
school20,1.1255652290749225,15,child9,yes
school28,0.3600634222581979,13,child2,yes
school12,-0.2029546077118967,16,child19,no
school7,-0.5086544186255303,15,child14,yes
school21,0.045613009571765055,13,child4,no
school9,-0.08084371395428107,13,child5,yes
school20,0.2278039537397716,15,child17,no
school5,1.1950479495233828,14,child20,no
school25,0.1514463303254193,14,child11,yes
school18,0.1519694117028995,12,child11,yes
school12,-2.561326549367512,13,child12,yes
school21,0.6182867439054962,13,child17,yes
school18,0.6634337833444858,18,child15,yes
school7,-0.3061434046657852,12,child12,no
school16,-1.2645608534568655,13,child20,yes
school30,0.005795165934542201,16,child18,yes
school21,0.12079455575881072,15,child15,yes
school19,0.28574623992233017,13,child20,yes
school19,-0.0011275704478999771,14,child5,no
school26,-1.0952221722191056,17,child12,yes
school26,0.9897242341084836,17,child1,no
school20,-3.058311171467566,17,child1,yes
school12,1.2577679979906649,17,child5,yes
school8,0.05503928459974792,13,child15,yes
school21,-0.7449813416480284,17,child12,yes
school10,-1.0378381207435319,13,child17,no
school27,0.5276432004630537,15,child14,yes
school26,-0.07943117787946712,13,child13,yes
school27,0.11015956258534876,14,child6,no
school23,1.309629874585111,17,child18,yes
school14,-0.37446839308411317,18,child16,no
school1,-0.32674902103127945,18,child5,no
school20,1.4374787261096043,16,child15,no
school28,-1.6214974132773337,12,child2,yes
school26,1.3118105176374832,12,child16,no
school29,-1.7530554762492612,18,child20,yes
school12,0.818271306211731,13,child16,yes
school15,-0.12700731841368676,14,child14,no
school17,-0.41858676089151864,12,child6,yes
school15,-0.8577618689536185,18,child4,yes
school11,-0.5155661857163417,14,child4,yes
school24,-0.3770647179430402,15,child6,no
school23,-0.23171111031466068,12,child15,yes
school21,-0.25652100214188694,16,child11,yes
school13,0.34856726865979004,14,child2,yes
school1,-1.713276888788145,12,child15,no
school30,-0.9226838886983335,14,child12,no
school26,1.0547220290529042,14,child10,no
school26,0.1592352292983356,15,child9,no
school18,-0.018482327925083277,15,child19,no
school3,-0.4798823346365788,18,child14,yes
school30,0.5394156219393318,17,child11,yes
school26,0.612880739263093,17,child9,no
school21,-1.112109832833083,12,child16,yes
school22,-3.4060193506808933,13,child12,no
school18,0.8336785182367606,17,child14,no
school21,0.12248204104377171,18,child16,yes
school17,-1.9807748853932865,12,child12,yes
school21,-0.0160577380933072,17,child3,no
school11,-0.8476960205510885,18,child6,no
school17,0.7587334929353752,16,child18,no
school20,1.3000750367473466,12,child9,yes
school19,0.37022807167939376,16,child17,yes
school14,-2.7826955986730755,12,child7,no
school18,0.0635982657503826,13,child5,yes
school4,0.5643787873742705,14,child2,yes
school16,-0.2191014430033957,13,child2,yes
school16,-0.3292535185259919,16,child20,yes
school20,0.21186886927005202,14,child16,yes
school26,-0.3940947322677817,18,child9,no
school14,0.654599107230929,16,child20,yes
school29,0.08883056705047249,14,child17,yes
school25,1.0304182568612978,14,child13,no
school14,1.1364982773308046,18,child14,yes
school30,-0.2666705691946845,14,child9,yes
school18,0.9167135436843591,18,child20,no
school9,-1.9611858531252961,18,child20,yes
school5,0.08684251350652851,12,child3,no
school19,-0.4873927037935786,15,child7,yes
school30,-1.0225420251961546,13,child11,yes
school8,0.4597681089657094,13,child20,no
school13,-0.4784726158248913,15,child19,no
school14,-0.39104338443320424,15,child3,no
school10,-0.18261685135615272,18,child10,no
school20,0.218360262319602,15,child12,no
school6,-0.1483745876622982,14,child7,yes
school17,1.2316726874519979,17,child7,yes
school17,1.692773537364644,17,child10,no
school3,-1.5025519098369426,16,child19,yes
school12,-2.756820888906557,13,child5,yes
school4,-0.6407690768678763,12,child15,no
school11,-0.8692708079466662,13,child18,no
school11,0.2773337797117271,16,child11,yes
school11,-0.8379596129612549,15,child1,no
school13,0.5967637195057385,12,child12,no
school27,-1.1081281071375184,12,child10,no
school6,0.2987949170637305,14,child1,no
school20,0.20479149657520948,14,child18,yes
school25,1.3180712709679145,14,child15,yes
school30,0.5722176978681595,18,child2,yes
school6,0.6386049788480836,16,child20,yes
school4,0.39746000677890386,16,child4,no
school11,1.1903271056666078,16,child19,no
school19,-0.1810163183462079,16,child2,no
school6,1.3984351640458206,12,child13,yes
school15,0.07841695091942552,18,child7,no
school1,-0.85952679875613,16,child3,no
school20,0.6648388529256919,15,child6,no
school11,-0.02043456127999186,13,child2,no
school16,-1.534211977216428,14,child12,no
school2,-0.6950811499243175,17,child9,yes
school24,-0.583664604227315,18,child18,yes
school21,-0.7717425542029152,13,child15,yes
school13,0.233477617206202,13,child4,no
school26,-0.7675093627262682,17,child7,no
school16,0.9182432735188326,17,child4,no
school6,-1.0642949253960254,13,child3,no
school1,1.339801470795873,18,child13,no
school13,0.18840810374056055,18,child2,yes
school12,1.0252725955504292,17,child9,no
school15,-0.527831196487985,12,child17,no
school22,-0.8161433596573593,15,child19,yes
school10,-0.10209719728639287,13,child12,yes
school19,-0.18721025359228174,17,child13,yes
school7,-0.4066487498812122,17,child14,yes
school9,-0.4216781650228876,15,child17,no
school5,1.328973725353953,15,child11,no
school18,1.3508992572228913,17,child2,yes
school24,0.8295360565164412,17,child1,yes
school9,-0.49236613216516933,14,child15,no
school15,0.07424340574824972,17,child10,no
school20,1.002189909239645,14,child2,yes
school10,0.3263719902122683,12,child19,no
school1,-1.8066510573516945,15,child5,no
school17,1.230240270562395,15,child18,no
school10,-0.5279207138259853,14,child6,yes
school3,0.5631842398589795,17,child10,yes
school21,-0.9951922212546853,13,child20,no
school16,-2.7203258566958377,12,child16,no
school9,0.5396127118059824,14,child8,yes
school14,0.9916896029463184,16,child7,no
school8,0.5916730713767763,16,child19,yes
school10,-1.2850169877505997,13,child5,yes
school20,-0.05408289632133103,13,child17,no
school18,1.2339373173356023,16,child18,no
school23,0.09009224562502487,17,child5,yes
school12,-0.7484047153659793,14,child13,no
school1,-1.4619217307338623,13,child11,yes
school5,0.5684919516540005,14,child14,yes
school13,2.172968504993489,14,child9,yes
school1,-1.1787002068033285,14,child12,yes
school14,-0.6005050602803427,17,child3,no
school13,2.1323604293297587,17,child9,yes
school22,-0.3071718631286757,16,child13,yes
school7,-0.7752683264812712,13,child3,yes
school7,0.7250540618913575,14,child18,yes
school15,1.0243989766330304,15,child3,yes
school11,0.8620424348197696,13,child6,no
school10,-0.12383551934697892,14,child1,yes
school11,0.6810367238309429,14,child5,no
school11,-1.4947274202991034,15,child3,yes
school16,1.657964634068299,18,child5,yes
school15,1.3536279533611544,13,child3,yes
school1,-1.2299434916230625,12,child4,yes
school21,-0.367036222607917,12,child17,yes
school8,0.6892998284547435,15,child15,yes
school10,-0.2130310885043895,17,child9,yes
school12,0.8147708145082677,16,child17,no
school22,0.468266956630833,18,child1,yes
school8,0.2667975474937786,16,child2,no
school24,0.43370707909671113,14,child3,no
school24,-1.8779507983692059,14,child12,yes
school28,-0.1435230667107892,13,child15,no
school26,-1.0772378736922472,18,child16,no
school22,-1.87779622934041,18,child8,yes
school24,0.748167376452821,16,child18,yes
school3,0.5783285248088851,17,child17,no
school28,-0.026662938231083573,14,child4,no
school17,0.3306310376359871,18,child7,yes
school14,-0.275704599859696,15,child13,no
school21,-0.1526193611400727,17,child8,yes
school8,0.8464203419298474,17,child19,yes
school16,0.48820357151984084,18,child8,yes
school5,0.2938429639206126,12,child16,yes
school21,-1.1445704470816898,16,child7,no
school12,-0.7541280487420671,13,child11,no
school14,1.1213919304447297,17,child8,yes
school24,-1.7347978976014073,13,child15,no
school30,-0.1271960936807193,17,child4,no
school19,-0.8664984558975645,16,child1,no
school17,-0.11635461381679328,14,child1,yes
school5,0.08732399031048636,17,child10,yes
school23,0.4254644748095725,13,child7,yes
school8,-0.5066811124790744,15,child12,no
school24,1.352121468482277,16,child10,no
school28,0.4898390122346033,17,child10,no
school5,-1.7261921636088793,17,child15,yes
school1,-0.06746336543095843,17,child7,yes
school11,-1.1328713236294579,14,child10,no
school7,2.7593821417230378,18,child19,no
school12,-1.5066486793154676,14,child6,no
school22,-0.397695490284821,14,child17,no
school17,0.6320366750943854,16,child3,no
school17,1.8815621969062253,18,child19,no
school2,-2.084268825546023,14,child11,yes
school23,-1.1013530193934633,14,child15,yes
school22,-0.08015009776523521,18,child2,no
school11,-2.9002649427504847,12,child7,yes
school11,-0.0381920012724547,18,child2,no
