"month","day","hour","cyclists"
"Jun",13,15,88
"Jun",13,16,144
"Jun",13,17,260
"Jun",13,18,203
"Jun",13,19,155
"Jun",13,20,71
"Jun",13,21,57
"Jun",13,22,28
"Jun",13,23,27
"Jun",14,0,19
"Jun",14,1,10
"Jun",14,2,4
"Jun",14,3,1
"Jun",14,4,3
"Jun",14,5,8
"Jun",14,6,23
"Jun",14,7,105
"Jun",14,8,255
"Jun",14,9,149
"Jun",14,10,63
"Jun",14,11,57
"Jun",14,12,94
"Jun",14,13,88
"Jun",14,14,88
"Jun",14,15,114
"Jun",14,16,134
"Jun",14,17,217
"Jun",14,18,178
"Jun",14,19,106
"Jun",14,20,75
"Jun",14,21,62
"Jun",14,22,31
"Jun",14,23,23
"Jun",15,0,20
"Jun",15,1,4
"Jun",15,2,2
"Jun",15,3,3
"Jun",15,4,1
"Jun",15,5,3
"Jun",15,6,19
"Jun",15,7,54
"Jun",15,8,146
"Jun",15,9,94
"Jun",15,10,28
"Jun",15,11,35
"Jun",15,12,31
"Jun",15,13,39
"Jun",15,14,38
"Jun",15,15,49
"Jun",15,16,78
"Jun",15,17,103
"Jun",15,18,80
"Jun",15,19,46
"Jun",15,20,26
"Jun",15,21,22
"Jun",15,22,19
"Jun",15,23,17
"Jun",16,0,6
"Jun",16,1,8
"Jun",16,2,5
"Jun",16,3,5
"Jun",16,4,3
"Jun",16,5,0
"Jun",16,6,5
"Jun",16,7,6
"Jun",16,8,21
"Jun",16,9,17
"Jun",16,10,9
"Jun",16,11,25
"Jun",16,12,46
"Jun",16,13,35
"Jun",16,14,28
"Jun",16,15,25
"Jun",16,16,37
"Jun",16,17,31
"Jun",16,18,30
"Jun",16,19,13
"Jun",16,20,17
"Jun",16,21,5
"Jun",16,22,4
"Jun",16,23,4
"Jun",17,0,6
"Jun",17,1,2
"Jun",17,2,2
"Jun",17,3,4
"Jun",17,4,2
"Jun",17,5,3
"Jun",17,6,3
"Jun",17,7,7
"Jun",17,8,6
"Jun",17,9,19
"Jun",17,10,25
"Jun",17,11,40
"Jun",17,12,49
"Jun",17,13,67
"Jun",17,14,48
"Jun",17,15,43
"Jun",17,16,56
"Jun",17,17,39
"Jun",17,18,34
"Jun",17,19,33
"Jun",17,20,17
"Jun",17,21,16
"Jun",17,22,27
"Jun",17,23,13
"Jun",18,0,11
"Jun",18,1,0
"Jun",18,2,0
"Jun",18,3,3
"Jun",18,4,2
"Jun",18,5,6
"Jun",18,6,31
"Jun",18,7,84
"Jun",18,8,267
"Jun",18,9,141
"Jun",18,10,52
"Jun",18,11,64
"Jun",18,12,76
"Jun",18,13,93
"Jun",18,14,85
"Jun",18,15,92
"Jun",18,16,132
"Jun",18,17,260
"Jun",18,18,186
"Jun",18,19,109
"Jun",18,20,71
"Jun",18,21,46
"Jun",18,22,42
"Jun",18,23,32
"Jun",19,0,15
"Jun",19,1,11
"Jun",19,2,2
"Jun",19,3,3
"Jun",19,4,5
"Jun",19,5,4
"Jun",19,6,24
"Jun",19,7,83
"Jun",19,8,252
"Jun",19,9,145
"Jun",19,10,54
"Jun",19,11,54
"Jun",19,12,88
"Jun",19,13,78
"Jun",19,14,91
"Jun",19,15,114
"Jun",19,16,155
"Jun",19,17,238
"Jun",19,18,168
"Jun",19,19,132
"Jun",19,20,67
"Jun",19,21,63
"Jun",19,22,35
"Jun",19,23,39
"Jun",20,0,16
"Jun",20,1,6
"Jun",20,2,4
"Jun",20,3,3
"Jun",20,4,1
"Jun",20,5,7
"Jun",20,6,24
"Jun",20,7,126
"Jun",20,8,334
"Jun",20,9,175
"Jun",20,10,75
"Jun",20,11,88
"Jun",20,12,101
"Jun",20,13,82
"Jun",20,14,93
"Jun",20,15,103
"Jun",20,16,105
"Jun",20,17,245
"Jun",20,18,176
"Jun",20,19,90
"Jun",20,20,65
"Jun",20,21,37
"Jun",20,22,23
"Jun",20,23,42
"Jun",21,0,17
"Jun",21,1,3
"Jun",21,2,3
"Jun",21,3,1
"Jun",21,4,2
"Jun",21,5,7
"Jun",21,6,25
"Jun",21,7,83
"Jun",21,8,192
"Jun",21,9,121
"Jun",21,10,52
"Jun",21,11,53
"Jun",21,12,47
"Jun",21,13,44
"Jun",21,14,50
"Jun",21,15,49
"Jun",21,16,63
"Jun",21,17,132
"Jun",21,18,85
"Jun",21,19,61
"Jun",21,20,24
"Jun",21,21,31
"Jun",21,22,13
"Jun",21,23,23
"Jun",22,0,7
"Jun",22,1,8
"Jun",22,2,1
"Jun",22,3,1
"Jun",22,4,1
"Jun",22,5,3
"Jun",22,6,19
"Jun",22,7,45
"Jun",22,8,166
"Jun",22,9,106
"Jun",22,10,80
"Jun",22,11,41
"Jun",22,12,63
"Jun",22,13,50
"Jun",22,14,40
"Jun",22,15,48
"Jun",22,16,95
"Jun",22,17,121
"Jun",22,18,85
"Jun",22,19,58
"Jun",22,20,30
"Jun",22,21,28
"Jun",22,22,29
"Jun",22,23,18
"Jun",23,0,18
"Jun",23,1,12
"Jun",23,2,4
"Jun",23,3,8
"Jun",23,4,4
"Jun",23,5,4
"Jun",23,6,6
"Jun",23,7,10
"Jun",23,8,17
"Jun",23,9,30
"Jun",23,10,40
"Jun",23,11,34
"Jun",23,12,40
"Jun",23,13,72
"Jun",23,14,64
"Jun",23,15,48
"Jun",23,16,55
"Jun",23,17,64
"Jun",23,18,47
"Jun",23,19,39
"Jun",23,20,24
"Jun",23,21,20
"Jun",23,22,14
"Jun",23,23,18
"Jun",24,0,22
"Jun",24,1,11
"Jun",24,2,4
"Jun",24,3,4
"Jun",24,4,6
"Jun",24,5,2
"Jun",24,6,5
"Jun",24,7,9
"Jun",24,8,20
"Jun",24,9,35
"Jun",24,10,48
"Jun",24,11,48
"Jun",24,12,55
"Jun",24,13,49
"Jun",24,14,48
"Jun",24,15,57
"Jun",24,16,51
"Jun",24,17,60
"Jun",24,18,55
"Jun",24,19,60
"Jun",24,20,28
"Jun",24,21,15
"Jun",24,22,40
"Jun",24,23,19
"Jun",25,0,9
"Jun",25,1,10
"Jun",25,2,1
"Jun",25,3,1
"Jun",25,4,0
"Jun",25,5,7
"Jun",25,6,29
"Jun",25,7,89
"Jun",25,8,264
"Jun",25,9,155
"Jun",25,10,78
"Jun",25,11,63
"Jun",25,12,74
"Jun",25,13,92
"Jun",25,14,85
"Jun",25,15,107
"Jun",25,16,128
"Jun",25,17,245
"Jun",25,18,181
"Jun",25,19,113
"Jun",25,20,91
"Jun",25,21,38
"Jun",25,22,43
"Jun",25,23,24
"Jun",26,0,17
"Jun",26,1,3
"Jun",26,2,4
"Jun",26,3,5
"Jun",26,4,3
"Jun",26,5,6
"Jun",26,6,26
"Jun",26,7,93
"Jun",26,8,270
"Jun",26,9,148
"Jun",26,10,68
"Jun",26,11,73
"Jun",26,12,90
"Jun",26,13,76
"Jun",26,14,90
"Jun",26,15,138
"Jun",26,16,138
"Jun",26,17,185
"Jun",26,18,163
"Jun",26,19,91
"Jun",26,20,55
"Jun",26,21,40
"Jun",26,22,30
"Jun",26,23,22
"Jun",27,0,10
"Jun",27,1,5
"Jun",27,2,2
"Jun",27,3,0
"Jun",27,4,2
"Jun",27,5,6
"Jun",27,6,30
"Jun",27,7,68
"Jun",27,8,240
"Jun",27,9,108
"Jun",27,10,43
"Jun",27,11,40
"Jun",27,12,63
"Jun",27,13,73
"Jun",27,14,59
"Jun",27,15,82
"Jun",27,16,113
"Jun",27,17,160
"Jun",27,18,147
"Jun",27,19,68
"Jun",27,20,47
"Jun",27,21,34
"Jun",27,22,41
"Jun",27,23,18
"Jun",28,0,11
"Jun",28,1,6
"Jun",28,2,0
"Jun",28,3,3
"Jun",28,4,2
"Jun",28,5,5
"Jun",28,6,18
"Jun",28,7,48
"Jun",28,8,172
"Jun",28,9,98
"Jun",28,10,45
"Jun",28,11,45
"Jun",28,12,66
"Jun",28,13,69
"Jun",28,14,53
"Jun",28,15,59
"Jun",28,16,90
"Jun",28,17,176
"Jun",28,18,146
"Jun",28,19,100
"Jun",28,20,62
"Jun",28,21,42
"Jun",28,22,60
"Jun",28,23,35
"Jun",29,0,9
"Jun",29,1,13
"Jun",29,2,5
"Jun",29,3,3
"Jun",29,4,4
"Jun",29,5,1
"Jun",29,6,27
"Jun",29,7,63
"Jun",29,8,157
"Jun",29,9,75
"Jun",29,10,52
"Jun",29,11,53
"Jun",29,12,54
"Jun",29,13,40
"Jun",29,14,65
"Jun",29,15,65
"Jun",29,16,90
"Jun",29,17,135
"Jun",29,18,104
"Jun",29,19,74
"Jun",29,20,35
"Jun",29,21,25
"Jun",29,22,24
"Jun",29,23,26
"Jun",30,0,15
"Jun",30,1,13
"Jun",30,2,7
"Jun",30,3,9
"Jun",30,4,1
"Jun",30,5,3
"Jun",30,6,10
"Jun",30,7,13
"Jun",30,8,39
"Jun",30,9,40
"Jun",30,10,61
"Jun",30,11,74
"Jun",30,12,79
"Jun",30,13,62
"Jun",30,14,72
"Jun",30,15,84
"Jun",30,16,68
"Jun",30,17,77
"Jun",30,18,51
"Jun",30,19,27
"Jun",30,20,27
"Jun",30,21,21
"Jun",30,22,23
"Jun",30,23,20
"Jul",1,0,9
"Jul",1,1,9
"Jul",1,2,13
"Jul",1,3,10
"Jul",1,4,12
"Jul",1,5,5
"Jul",1,6,5
"Jul",1,7,13
"Jul",1,8,14
"Jul",1,9,28
"Jul",1,10,49
"Jul",1,11,52
"Jul",1,12,65
"Jul",1,13,62
"Jul",1,14,75
"Jul",1,15,44
"Jul",1,16,60
"Jul",1,17,74
"Jul",1,18,69
"Jul",1,19,67
"Jul",1,20,39
"Jul",1,21,28
"Jul",1,22,29
"Jul",1,23,12
"Jul",2,0,16
"Jul",2,1,4
"Jul",2,2,9
"Jul",2,3,1
"Jul",2,4,2
"Jul",2,5,6
"Jul",2,6,9
"Jul",2,7,60
"Jul",2,8,156
"Jul",2,9,93
"Jul",2,10,53
"Jul",2,11,33
"Jul",2,12,33
"Jul",2,13,40
"Jul",2,14,31
"Jul",2,15,58
"Jul",2,16,66
"Jul",2,17,154
"Jul",2,18,111
"Jul",2,19,60
"Jul",2,20,38
"Jul",2,21,36
"Jul",2,22,25
"Jul",2,23,15
"Jul",3,0,9
"Jul",3,1,3
"Jul",3,2,2
"Jul",3,3,2
"Jul",3,4,0
"Jul",3,5,3
"Jul",3,6,27
"Jul",3,7,81
"Jul",3,8,194
"Jul",3,9,115
"Jul",3,10,75
"Jul",3,11,60
"Jul",3,12,71
"Jul",3,13,90
"Jul",3,14,84
"Jul",3,15,77
"Jul",3,16,107
"Jul",3,17,204
"Jul",3,18,168
"Jul",3,19,79
"Jul",3,20,59
"Jul",3,21,28
"Jul",3,22,37
"Jul",3,23,20
"Jul",4,0,11
"Jul",4,1,9
"Jul",4,2,6
"Jul",4,3,4
"Jul",4,4,2
"Jul",4,5,7
"Jul",4,6,17
"Jul",4,7,61
"Jul",4,8,188
"Jul",4,9,100
"Jul",4,10,58
"Jul",4,11,44
"Jul",4,12,47
"Jul",4,13,46
"Jul",4,14,55
"Jul",4,15,69
"Jul",4,16,87
"Jul",4,17,167
"Jul",4,18,114
"Jul",4,19,86
"Jul",4,20,51
"Jul",4,21,38
"Jul",4,22,27
"Jul",4,23,21
"Jul",5,0,8
"Jul",5,1,4
"Jul",5,2,4
"Jul",5,3,2
"Jul",5,4,0
"Jul",5,5,5
"Jul",5,6,16
"Jul",5,7,54
"Jul",5,8,169
"Jul",5,9,100
"Jul",5,10,62
"Jul",5,11,53
"Jul",5,12,60
"Jul",5,13,51
"Jul",5,14,56
"Jul",5,15,54
"Jul",5,16,90
"Jul",5,17,166
"Jul",5,18,133
"Jul",5,19,76
"Jul",5,20,55
"Jul",5,21,36
"Jul",5,22,30
"Jul",5,23,22
"Jul",6,0,10
"Jul",6,1,5
"Jul",6,2,2
"Jul",6,3,6
"Jul",6,4,1
"Jul",6,5,3
"Jul",6,6,14
"Jul",6,7,52
"Jul",6,8,122
"Jul",6,9,90
"Jul",6,10,38
"Jul",6,11,58
"Jul",6,12,43
"Jul",6,13,46
"Jul",6,14,60
"Jul",6,15,63
"Jul",6,16,73
"Jul",6,17,124
"Jul",6,18,86
"Jul",6,19,50
"Jul",6,20,25
"Jul",6,21,23
"Jul",6,22,13
"Jul",6,23,19
"Jul",7,0,5
"Jul",7,1,3
"Jul",7,2,9
"Jul",7,3,2
"Jul",7,4,4
"Jul",7,5,3
"Jul",7,6,8
"Jul",7,7,3
"Jul",7,8,9
"Jul",7,9,13
"Jul",7,10,13
"Jul",7,11,13
"Jul",7,12,20
"Jul",7,13,21
"Jul",7,14,23
"Jul",7,15,21
"Jul",7,16,44
"Jul",7,17,26
"Jul",7,18,24
"Jul",7,19,23
"Jul",7,20,22
"Jul",7,21,17
"Jul",7,22,12
"Jul",7,23,22
"Jul",8,0,7
"Jul",8,1,3
"Jul",8,2,11
"Jul",8,3,4
"Jul",8,4,4
"Jul",8,5,0
"Jul",8,6,4
"Jul",8,7,7
"Jul",8,8,18
"Jul",8,9,30
"Jul",8,10,29
"Jul",8,11,40
"Jul",8,12,37
"Jul",8,13,66
"Jul",8,14,62
"Jul",8,15,36
"Jul",8,16,42
"Jul",8,17,71
"Jul",8,18,40
"Jul",8,19,32
"Jul",8,20,26
"Jul",8,21,31
"Jul",8,22,28
"Jul",8,23,5
"Jul",9,0,7
"Jul",9,1,1
"Jul",9,2,4
"Jul",9,3,1
"Jul",9,4,1
"Jul",9,5,7
"Jul",9,6,9
"Jul",9,7,50
"Jul",9,8,116
"Jul",9,9,75
"Jul",9,10,49
"Jul",9,11,31
"Jul",9,12,29
"Jul",9,13,36
"Jul",9,14,57
"Jul",9,15,47
"Jul",9,16,52
"Jul",9,17,124
"Jul",9,18,104
"Jul",9,19,68
"Jul",9,20,48
"Jul",9,21,29
"Jul",9,22,16
"Jul",9,23,15
"Jul",10,0,9
"Jul",10,1,5
"Jul",10,2,3
"Jul",10,3,4
"Jul",10,4,0
"Jul",10,5,8
"Jul",10,6,20
"Jul",10,7,46
"Jul",10,8,165
"Jul",10,9,86
"Jul",10,10,48
"Jul",10,11,37
"Jul",10,12,46
"Jul",10,13,60
"Jul",10,14,52
"Jul",10,15,51
"Jul",10,16,103
"Jul",10,17,143
"Jul",10,18,114
"Jul",10,19,69
"Jul",10,20,41
"Jul",10,21,27
"Jul",10,22,21
"Jul",10,23,16
"Jul",11,0,8
"Jul",11,1,7
"Jul",11,2,3
"Jul",11,3,5
"Jul",11,4,1
"Jul",11,5,5
"Jul",11,6,16
"Jul",11,7,41
"Jul",11,8,148
"Jul",11,9,70
"Jul",11,10,39
"Jul",11,11,28
"Jul",11,12,47
"Jul",11,13,59
"Jul",11,14,44
"Jul",11,15,59
"Jul",11,16,88
"Jul",11,17,145
"Jul",11,18,109
"Jul",11,19,78
"Jul",11,20,35
"Jul",11,21,47
"Jul",11,22,32
"Jul",11,23,21
"Jul",12,0,13
"Jul",12,1,8
"Jul",12,2,2
"Jul",12,3,2
"Jul",12,4,0
"Jul",12,5,4
"Jul",12,6,20
"Jul",12,7,72
"Jul",12,8,161
"Jul",12,9,97
"Jul",12,10,55
"Jul",12,11,83
"Jul",12,12,77
"Jul",12,13,72
"Jul",12,14,47
"Jul",12,15,49
"Jul",12,16,82
"Jul",12,17,168
"Jul",12,18,134
"Jul",12,19,90
"Jul",12,20,65
"Jul",12,21,52
"Jul",12,22,29
"Jul",12,23,19
"Jul",13,0,16
"Jul",13,1,5
"Jul",13,2,3
"Jul",13,3,4
"Jul",13,4,2
"Jul",13,5,2
"Jul",13,6,22
"Jul",13,7,56
"Jul",13,8,120
"Jul",13,9,92
"Jul",13,10,72
"Jul",13,11,49
"Jul",13,12,58
"Jul",13,13,67
"Jul",13,14,60
"Jul",13,15,85
"Jul",13,16,95
"Jul",13,17,108
"Jul",13,18,100
"Jul",13,19,51
"Jul",13,20,37
"Jul",13,21,29
"Jul",13,22,24
"Jul",13,23,22
"Jul",14,0,15
"Jul",14,1,19
"Jul",14,2,5
"Jul",14,3,14
"Jul",14,4,2
"Jul",14,5,0
"Jul",14,6,5
"Jul",14,7,14
"Jul",14,8,18
"Jul",14,9,27
"Jul",14,10,97
"Jul",14,11,50
"Jul",14,12,55
"Jul",14,13,66
"Jul",14,14,64
"Jul",14,15,97
"Jul",14,16,80
"Jul",14,17,75
"Jul",14,18,59
"Jul",14,19,42
"Jul",14,20,33
"Jul",14,21,31
"Jul",14,22,20
"Jul",14,23,19
"Jul",15,0,24
"Jul",15,1,15
"Jul",15,2,8
"Jul",15,3,14
"Jul",15,4,5
"Jul",15,5,1
"Jul",15,6,6
"Jul",15,7,7
"Jul",15,8,12
"Jul",15,9,23
"Jul",15,10,41
"Jul",15,11,34
"Jul",15,12,56
"Jul",15,13,45
"Jul",15,14,41
"Jul",15,15,47
"Jul",15,16,51
"Jul",15,17,54
"Jul",15,18,38
"Jul",15,19,49
"Jul",15,20,30
"Jul",15,21,33
"Jul",15,22,17
"Jul",15,23,8
"Jul",16,0,9
"Jul",16,1,3
"Jul",16,2,1
"Jul",16,3,1
"Jul",16,4,0
"Jul",16,5,10
"Jul",16,6,20
"Jul",16,7,60
"Jul",16,8,207
"Jul",16,9,106
"Jul",16,10,66
"Jul",16,11,59
"Jul",16,12,55
"Jul",16,13,58
"Jul",16,14,53
"Jul",16,15,65
"Jul",16,16,90
"Jul",16,17,168
"Jul",16,18,143
"Jul",16,19,93
"Jul",16,20,72
"Jul",16,21,53
"Jul",16,22,38
"Jul",16,23,10
"Jul",17,0,17
"Jul",17,1,5
"Jul",17,2,3
"Jul",17,3,5
"Jul",17,4,1
"Jul",17,5,6
"Jul",17,6,24
"Jul",17,7,81
"Jul",17,8,193
"Jul",17,9,101
"Jul",17,10,61
"Jul",17,11,60
"Jul",17,12,67
"Jul",17,13,93
"Jul",17,14,73
"Jul",17,15,62
"Jul",17,16,132
"Jul",17,17,195
"Jul",17,18,156
"Jul",17,19,98
"Jul",17,20,53
"Jul",17,21,28
"Jul",17,22,30
"Jul",17,23,22
"Jul",18,0,9
"Jul",18,1,5
"Jul",18,2,1
"Jul",18,3,2
"Jul",18,4,0
"Jul",18,5,3
"Jul",18,6,17
"Jul",18,7,38
"Jul",18,8,112
"Jul",18,9,74
"Jul",18,10,33
"Jul",18,11,13
"Jul",18,12,33
"Jul",18,13,34
"Jul",18,14,23
"Jul",18,15,36
"Jul",18,16,53
"Jul",18,17,93
"Jul",18,18,79
"Jul",18,19,57
"Jul",18,20,25
"Jul",18,21,19
"Jul",18,22,16
"Jul",18,23,10
"Jul",19,0,7
"Jul",19,1,4
"Jul",19,2,3
"Jul",19,3,7
"Jul",19,4,0
"Jul",19,5,2
"Jul",19,6,29
"Jul",19,7,64
"Jul",19,8,181
"Jul",19,9,113
"Jul",19,10,89
"Jul",19,11,71
"Jul",19,12,65
"Jul",19,13,92
"Jul",19,14,67
"Jul",19,15,53
"Jul",19,16,122
"Jul",19,17,167
"Jul",19,18,151
"Jul",19,19,90
"Jul",19,20,72
"Jul",19,21,38
"Jul",19,22,27
"Jul",19,23,20
"Jul",20,0,16
"Jul",20,1,14
"Jul",20,2,9
"Jul",20,3,5
"Jul",20,4,0
"Jul",20,5,3
"Jul",20,6,25
"Jul",20,7,54
"Jul",20,8,149
"Jul",20,9,110
"Jul",20,10,70
"Jul",20,11,62
"Jul",20,12,58
"Jul",20,13,82
"Jul",20,14,77
"Jul",20,15,85
"Jul",20,16,107
"Jul",20,17,166
"Jul",20,18,117
"Jul",20,19,69
"Jul",20,20,55
"Jul",20,21,32
"Jul",20,22,29
"Jul",20,23,49
"Jul",21,0,14
"Jul",21,1,12
"Jul",21,2,4
"Jul",21,3,2
"Jul",21,4,6
"Jul",21,5,1
"Jul",21,6,7
"Jul",21,7,12
"Jul",21,8,33
"Jul",21,9,43
"Jul",21,10,57
"Jul",21,11,60
"Jul",21,12,99
"Jul",21,13,88
"Jul",21,14,105
"Jul",21,15,100
"Jul",21,16,64
"Jul",21,17,112
"Jul",21,18,62
"Jul",21,19,43
"Jul",21,20,29
"Jul",21,21,32
"Jul",21,22,17
"Jul",21,23,16
"Jul",22,0,17
"Jul",22,1,16
"Jul",22,2,13
"Jul",22,3,7
"Jul",22,4,3
"Jul",22,5,3
"Jul",22,6,8
"Jul",22,7,11
"Jul",22,8,16
"Jul",22,9,39
"Jul",22,10,55
"Jul",22,11,46
"Jul",22,12,51
"Jul",22,13,52
"Jul",22,14,86
"Jul",22,15,79
"Jul",22,16,82
"Jul",22,17,67
"Jul",22,18,44
"Jul",22,19,40
"Jul",22,20,34
"Jul",22,21,34
"Jul",22,22,18
"Jul",22,23,16
"Jul",23,0,7
"Jul",23,1,7
"Jul",23,2,3
"Jul",23,3,2
"Jul",23,4,1
"Jul",23,5,6
"Jul",23,6,23
"Jul",23,7,65
"Jul",23,8,163
"Jul",23,9,115
"Jul",23,10,52
"Jul",23,11,30
"Jul",23,12,42
"Jul",23,13,45
"Jul",23,14,28
"Jul",23,15,49
"Jul",23,16,64
"Jul",23,17,149
"Jul",23,18,101
"Jul",23,19,45
"Jul",23,20,28
"Jul",23,21,27
"Jul",23,22,21
"Jul",23,23,13
"Jul",24,0,8
"Jul",24,1,2
"Jul",24,2,1
"Jul",24,3,0
"Jul",24,4,1
"Jul",24,5,7
"Jul",24,6,32
"Jul",24,7,69
"Jul",24,8,183
"Jul",24,9,95
"Jul",24,10,69
"Jul",24,11,56
"Jul",24,12,75
"Jul",24,13,73
"Jul",24,14,66
"Jul",24,15,86
"Jul",24,16,130
"Jul",24,17,188
"Jul",24,18,162
"Jul",24,19,87
"Jul",24,20,66
"Jul",24,21,63
"Jul",24,22,30
"Jul",24,23,19
"Jul",25,0,9
"Jul",25,1,7
"Jul",25,2,6
"Jul",25,3,2
"Jul",25,4,1
"Jul",25,5,6
"Jul",25,6,20
"Jul",25,7,84
"Jul",25,8,225
"Jul",25,9,136
"Jul",25,10,93
"Jul",25,11,73
"Jul",25,12,105
"Jul",25,13,85
"Jul",25,14,64
"Jul",25,15,99
"Jul",25,16,114
"Jul",25,17,215
"Jul",25,18,162
"Jul",25,19,128
"Jul",25,20,71
"Jul",25,21,61
"Jul",25,22,37
"Jul",25,23,27
"Jul",26,0,7
"Jul",26,1,12
"Jul",26,2,3
"Jul",26,3,2
"Jul",26,4,2
"Jul",26,5,7
"Jul",26,6,24
"Jul",26,7,69
"Jul",26,8,202
"Jul",26,9,104
"Jul",26,10,63
"Jul",26,11,50
"Jul",26,12,59
"Jul",26,13,72
"Jul",26,14,70
"Jul",26,15,77
"Jul",26,16,93
"Jul",26,17,192
"Jul",26,18,153
"Jul",26,19,76
"Jul",26,20,49
"Jul",26,21,50
"Jul",26,22,32
"Jul",26,23,26
"Jul",27,0,15
"Jul",27,1,8
"Jul",27,2,7
"Jul",27,3,2
"Jul",27,4,0
"Jul",27,5,1
"Jul",27,6,28
"Jul",27,7,56
"Jul",27,8,158
"Jul",27,9,94
"Jul",27,10,78
"Jul",27,11,79
"Jul",27,12,73
"Jul",27,13,84
"Jul",27,14,68
"Jul",27,15,90
"Jul",27,16,98
"Jul",27,17,149
"Jul",27,18,117
"Jul",27,19,81
"Jul",27,20,53
"Jul",27,21,28
"Jul",27,22,33
"Jul",27,23,29
"Jul",28,0,16
"Jul",28,1,7
"Jul",28,2,9
"Jul",28,3,13
"Jul",28,4,2
"Jul",28,5,1
"Jul",28,6,6
"Jul",28,7,10
"Jul",28,8,35
"Jul",28,9,38
"Jul",28,10,50
"Jul",28,11,59
"Jul",28,12,55
"Jul",28,13,69
"Jul",28,14,57
"Jul",28,15,88
"Jul",28,16,77
"Jul",28,17,50
"Jul",28,18,55
"Jul",28,19,42
"Jul",28,20,27
"Jul",28,21,41
"Jul",28,22,20
"Jul",28,23,26
"Jul",29,0,14
"Jul",29,1,18
"Jul",29,2,6
"Jul",29,3,14
"Jul",29,4,5
"Jul",29,5,0
"Jul",29,6,6
"Jul",29,7,3
"Jul",29,8,15
"Jul",29,9,42
"Jul",29,10,49
"Jul",29,11,70
"Jul",29,12,94
"Jul",29,13,76
"Jul",29,14,50
"Jul",29,15,77
"Jul",29,16,81
"Jul",29,17,62
"Jul",29,18,72
"Jul",29,19,21
"Jul",29,20,37
"Jul",29,21,21
"Jul",29,22,42
"Jul",29,23,12
"Jul",30,0,11
"Jul",30,1,7
"Jul",30,2,3
"Jul",30,3,0
"Jul",30,4,0
"Jul",30,5,4
"Jul",30,6,22
"Jul",30,7,66
"Jul",30,8,199
"Jul",30,9,112
"Jul",30,10,57
"Jul",30,11,85
"Jul",30,12,72
"Jul",30,13,67
"Jul",30,14,72
"Jul",30,15,74
"Jul",30,16,126
"Jul",30,17,174
"Jul",30,18,146
"Jul",30,19,82
"Jul",30,20,66
"Jul",30,21,40
"Jul",30,22,31
"Jul",30,23,16
"Jul",31,0,14
"Jul",31,1,4
"Jul",31,2,4
"Jul",31,3,3
"Jul",31,4,1
"Jul",31,5,1
"Jul",31,6,23
"Jul",31,7,78
"Jul",31,8,223
"Jul",31,9,117
"Jul",31,10,65
"Jul",31,11,67
"Jul",31,12,90
"Jul",31,13,90
"Jul",31,14,110
"Jul",31,15,100
"Jul",31,16,120
"Jul",31,17,219
"Jul",31,18,164
"Jul",31,19,91
"Jul",31,20,97
"Jul",31,21,55
"Jul",31,22,34
"Jul",31,23,17
"Aug",1,0,14
"Aug",1,1,7
"Aug",1,2,5
"Aug",1,3,9
"Aug",1,4,1
"Aug",1,5,2
"Aug",1,6,20
"Aug",1,7,71
"Aug",1,8,203
"Aug",1,9,131
"Aug",1,10,61
"Aug",1,11,66
"Aug",1,12,68
"Aug",1,13,93
"Aug",1,14,85
"Aug",1,15,89
"Aug",1,16,122
"Aug",1,17,197
"Aug",1,18,136
"Aug",1,19,99
"Aug",1,20,68
"Aug",1,21,64
"Aug",1,22,39
"Aug",1,23,37
"Aug",2,0,23
"Aug",2,1,7
"Aug",2,2,4
"Aug",2,3,7
"Aug",2,4,0
"Aug",2,5,5
"Aug",2,6,15
"Aug",2,7,81
"Aug",2,8,210
"Aug",2,9,129
"Aug",2,10,75
"Aug",2,11,59
"Aug",2,12,94
"Aug",2,13,95
"Aug",2,14,81
"Aug",2,15,96
"Aug",2,16,131
"Aug",2,17,221
"Aug",2,18,161
"Aug",2,19,109
"Aug",2,20,99
"Aug",2,21,57
"Aug",2,22,47
"Aug",2,23,46
"Aug",3,0,25
"Aug",3,1,19
"Aug",3,2,10
"Aug",3,3,6
"Aug",3,4,4
"Aug",3,5,2
"Aug",3,6,27
"Aug",3,7,69
"Aug",3,8,181
"Aug",3,9,127
"Aug",3,10,99
"Aug",3,11,96
"Aug",3,12,103
"Aug",3,13,111
"Aug",3,14,81
"Aug",3,15,92
"Aug",3,16,131
"Aug",3,17,212
"Aug",3,18,136
"Aug",3,19,94
"Aug",3,20,85
"Aug",3,21,73
"Aug",3,22,50
"Aug",3,23,39
"Aug",4,0,50
"Aug",4,1,21
"Aug",4,2,20
"Aug",4,3,21
"Aug",4,4,8
"Aug",4,5,9
"Aug",4,6,12
"Aug",4,7,10
"Aug",4,8,34
"Aug",4,9,61
"Aug",4,10,78
"Aug",4,11,101
"Aug",4,12,94
"Aug",4,13,121
"Aug",4,14,98
"Aug",4,15,141
"Aug",4,16,127
"Aug",4,17,121
"Aug",4,18,112
"Aug",4,19,67
"Aug",4,20,67
"Aug",4,21,60
"Aug",4,22,68
"Aug",4,23,60
"Aug",5,0,49
"Aug",5,1,26
"Aug",5,2,24
"Aug",5,3,10
"Aug",5,4,18
"Aug",5,5,6
"Aug",5,6,7
"Aug",5,7,6
"Aug",5,8,23
"Aug",5,9,48
"Aug",5,10,52
"Aug",5,11,59
"Aug",5,12,54
"Aug",5,13,52
