Country,Reaction,Days,Subject,Age,Caff
Switzerland,367.4427681963348,7,gcdx369,36,1
Switzerland,399.4331340396311,8,gcdx369,36,1
Switzerland,410.31850395596854,9,gcdx369,36,1
Switzerland,235.77011293925528,0,gcdx370,45,1
Switzerland,285.3791082594183,1,gcdx370,45,1
Switzerland,310.90451343831455,2,gcdx370,45,1
Switzerland,337.5608557275192,3,gcdx370,45,1
Switzerland,326.8630427550057,4,gcdx370,45,1
Switzerland,327.8691659363635,5,gcdx370,45,1
Switzerland,385.77437256523933,6,gcdx370,45,1
Switzerland,422.16521056728203,7,gcdx370,45,1
Switzerland,440.3349250383196,8,gcdx370,45,1
Switzerland,490.51549106430156,9,gcdx370,45,1
Switzerland,301.98093545144775,0,gcdx371,39,1
Switzerland,274.5215438299122,1,gcdx371,39,1
Switzerland,322.30979824788653,2,gcdx371,39,1
Switzerland,353.2695927680201,3,gcdx371,39,1
Switzerland,346.57520042525334,4,gcdx371,39,1
Switzerland,379.6478906605443,5,gcdx371,39,1
Switzerland,416.8293870456812,6,gcdx371,39,1
Switzerland,429.0244838157899,7,gcdx371,39,1
Switzerland,409.4132917114472,8,gcdx371,39,1
Switzerland,459.04345972129397,9,gcdx371,39,1
Switzerland,246.09991042391303,0,gcdx372,46,1
Switzerland,262.22443815016175,1,gcdx372,46,1
Switzerland,282.06583501901974,2,gcdx372,46,1
Switzerland,311.5658459665644,3,gcdx372,46,1
Switzerland,308.7343951980929,4,gcdx372,46,1
Switzerland,348.0409442081151,5,gcdx372,46,1
Switzerland,385.3739811779575,6,gcdx372,46,1
Switzerland,424.22289670365996,7,gcdx372,46,1
Switzerland,412.34932449580475,8,gcdx372,46,1
Switzerland,439.26757860412533,9,gcdx372,46,1
Belgium,270.0745416020763,0,wlfq308,47,1
Belgium,273.05836115120553,1,wlfq308,47,1
Belgium,242.3732563916899,2,wlfq308,47,1
Belgium,284.8518803450122,3,wlfq308,47,1
Belgium,303.4134182613321,4,wlfq308,47,1
Belgium,240.36819212680123,5,wlfq308,47,1
Belgium,303.4236782916402,6,wlfq308,47,1
Belgium,346.6819169058314,7,wlfq308,47,1
Belgium,397.0146247994226,8,wlfq308,47,1
Belgium,398.4884283071767,9,wlfq308,47,1
Belgium,227.233550709959,0,wlfq309,50,1
Belgium,268.02230183053695,1,wlfq309,50,1
Belgium,252.84800418543455,2,wlfq309,50,1
Belgium,271.67688362742416,3,wlfq309,50,1
Belgium,385.4634226905764,4,wlfq309,50,1
Belgium,407.7749670366952,5,wlfq309,50,1
Belgium,380.8475422791399,6,wlfq309,50,1
Belgium,460.37701870888253,7,wlfq309,50,1
Belgium,445.8396365693286,8,wlfq309,50,1
Belgium,483.19102977048135,9,wlfq309,50,1
Belgium,151.70611824462804,0,wlfq310,2,1
Belgium,264.21626391825407,1,wlfq310,2,1
Belgium,212.54727631669033,2,wlfq310,2,1
Belgium,292.647680935539,3,wlfq310,2,1
Belgium,267.42692741862186,4,wlfq310,2,1
Belgium,319.9233382339781,5,wlfq310,2,1
Belgium,339.18839063717166,6,wlfq310,2,1
Belgium,361.7452848497477,7,wlfq310,2,1
Belgium,329.02886002957666,8,wlfq310,2,1
Belgium,407.5943049619374,9,wlfq310,2,1
Belgium,246.9853112562405,0,wlfq330,38,1
Belgium,304.24496486352757,1,wlfq330,38,1
Belgium,269.0619151215295,2,wlfq330,38,1
Belgium,326.3548332206664,3,wlfq330,38,1
Belgium,344.7018438262177,4,wlfq330,38,1
Belgium,372.0847366829769,5,wlfq330,38,1
Belgium,436.40334555626185,6,wlfq330,38,1
Belgium,418.45988670444854,7,wlfq330,38,1
Belgium,499.4142171460111,8,wlfq330,38,1
Belgium,498.7702892551382,9,wlfq330,38,1
Belgium,239.5864395335743,0,wlfq331,54,1
Belgium,319.20436405755464,1,wlfq331,54,1
Belgium,329.48861414526687,2,wlfq331,54,1
Belgium,279.621903514999,3,wlfq331,54,1
Belgium,332.2095722826029,4,wlfq331,54,1
Belgium,381.6958295327362,5,wlfq331,54,1
Belgium,404.47126966093737,6,wlfq331,54,1
Belgium,394.5931128406133,7,wlfq331,54,1
Belgium,448.2119591498905,8,wlfq331,54,1
Belgium,437.4506309919462,9,wlfq331,54,1
Belgium,266.79483911754556,0,wlfq332,64,1
Belgium,322.00269350005726,1,wlfq332,64,1
Belgium,292.0831438700689,2,wlfq332,64,1
Belgium,394.1954237587899,3,wlfq332,64,1
Belgium,333.79613039474043,4,wlfq332,64,1
Belgium,426.2269294095071,5,wlfq332,64,1
Belgium,491.70154846438646,6,wlfq332,64,1
Belgium,493.44917272604243,7,wlfq332,64,1
Belgium,477.15867088654,8,wlfq332,64,1
Belgium,557.5380961086174,9,wlfq332,64,1
Belgium,249.4427823575648,0,wlfq333,41,1
Belgium,316.70204598630835,1,wlfq333,41,1
Belgium,287.2984683989865,2,wlfq333,41,1
Belgium,313.7142665856042,3,wlfq333,41,1
Belgium,355.82264821608686,4,wlfq333,41,1
Belgium,322.2791600196176,5,wlfq333,41,1
Belgium,395.53913844193426,6,wlfq333,41,1
Belgium,361.327262613153,7,wlfq333,41,1
Belgium,428.92615731959944,8,wlfq333,41,1
Belgium,476.2655616861175,9,wlfq333,41,1
Belgium,235.9369281989704,0,wlfq334,45,1
Belgium,196.03221728888477,1,wlfq334,45,1
Belgium,347.65474535689265,2,wlfq334,45,1
Belgium,337.27202381211623,3,wlfq334,45,1
Belgium,325.99139478362434,4,wlfq334,45,1
Belgium,388.3703032436272,5,wlfq334,45,1
Belgium,351.8785489400806,6,wlfq334,45,1
Belgium,437.0618998682985,7,wlfq334,45,1
Belgium,505.9963908046308,8,wlfq334,45,1
Belgium,462.89472833934923,9,wlfq334,45,1
Belgium,249.79314205647552,0,wlfq335,46,1
Belgium,296.44698520804263,1,wlfq335,46,1
Belgium,324.72745286320566,2,wlfq335,46,1
Belgium,366.57916406188565,3,wlfq335,46,1
Belgium,362.96158892146224,4,wlfq335,46,1
Belgium,354.6180425811169,5,wlfq335,46,1
Belgium,378.3945284381777,6,wlfq335,46,1
Belgium,400.9756973401527,7,wlfq335,46,1
Belgium,435.14192128098466,8,wlfq335,46,1
Belgium,403.37515164956596,9,wlfq335,46,1
Belgium,310.07863631994394,0,wlfq337,38,1
Belgium,291.6909268719914,1,wlfq337,38,1
Belgium,292.4279671149577,2,wlfq337,38,1
Belgium,388.7116718712355,3,wlfq337,38,1
Belgium,361.7299541325816,4,wlfq337,38,1
Belgium,400.2807960309742,5,wlfq337,38,1
Belgium,456.6619672566144,6,wlfq337,38,1
Belgium,491.8135685601506,7,wlfq337,38,1
Belgium,474.13095547622095,8,wlfq337,38,1
Belgium,499.70848751960807,9,wlfq337,38,1
Belgium,273.75205777980403,0,wlfq349,40,1
Belgium,314.58644768457185,1,wlfq349,40,1
Belgium,333.86640873017893,2,wlfq349,40,1
Belgium,327.70395765701284,3,wlfq349,40,1
Belgium,326.8949121921879,4,wlfq349,40,1
Belgium,381.3543127409122,5,wlfq349,40,1
Belgium,391.6669021288853,6,wlfq349,40,1
Belgium,411.11693534740476,7,wlfq349,40,1
Belgium,434.2713198501248,8,wlfq349,40,1
Belgium,458.1908977741181,9,wlfq349,40,1
Belgium,177.24125785656307,0,wlfq350,34,1
Belgium,213.9924506247438,1,wlfq350,34,1
Belgium,231.7558318724858,2,wlfq350,34,1
Belgium,219.5471332136319,3,wlfq350,34,1
Belgium,250.08275388177873,4,wlfq350,34,1
Belgium,277.18023458626647,5,wlfq350,34,1
Belgium,303.6353258784669,6,wlfq350,34,1
Belgium,286.7546889305929,7,wlfq350,34,1
Belgium,308.80245565810674,8,wlfq350,34,1
Belgium,321.188506554433,9,wlfq350,34,1
Belgium,271.51265116898065,0,wlfq351,32,1
Belgium,292.05384398463735,1,wlfq351,32,1
Belgium,327.07097546840123,2,wlfq351,32,1
Belgium,361.8596205867561,3,wlfq351,32,1
Belgium,398.4619084293629,4,wlfq351,32,1
Belgium,407.6230721054197,5,wlfq351,32,1
Belgium,468.90312227788695,6,wlfq351,32,1
Belgium,459.97246837495885,7,wlfq351,32,1
Belgium,468.5742364490827,8,wlfq351,32,1
Belgium,476.4609750563492,9,wlfq351,32,1
Belgium,234.3240833357877,0,wlfq352,38,0
Belgium,263.3915812710772,1,wlfq352,38,0
Belgium,246.09230473115636,2,wlfq352,38,0
Belgium,306.875995638113,3,wlfq352,38,0
Belgium,277.80375280694716,4,wlfq352,38,0
Belgium,372.23250158627246,5,wlfq352,38,0
Belgium,382.37454265605436,6,wlfq352,38,0
Belgium,392.85830300774006,7,wlfq352,38,0
Belgium,448.9676951726052,8,wlfq352,38,0
Belgium,436.69420023466654,9,wlfq352,38,0
Belgium,192.46052627844995,0,wlfq369,26,1
Belgium,252.98789734276323,1,wlfq369,26,1
Belgium,251.25621236293597,2,wlfq369,26,1
Belgium,292.9974670515123,3,wlfq369,26,1
Belgium,300.4091069229411,4,wlfq369,26,1
Belgium,343.59231569825715,5,wlfq369,26,1
Belgium,377.0081783427327,6,wlfq369,26,1
Belgium,349.7297385695227,7,wlfq369,26,1
Belgium,379.6067557464263,8,wlfq369,26,1
Belgium,404.68283400323435,9,wlfq369,26,1
Belgium,248.4110468509379,0,wlfq370,39,0
Belgium,302.9555598885684,1,wlfq370,39,0
Belgium,335.51248779786954,2,wlfq370,39,0
Belgium,335.6997354232325,3,wlfq370,39,0
Belgium,328.015528280014,4,wlfq370,39,0
Belgium,312.4456713757942,5,wlfq370,39,0
Belgium,399.9923070227522,6,wlfq370,39,0
Belgium,404.0266205694404,7,wlfq370,39,0
Belgium,398.5018465446921,8,wlfq370,39,0
Belgium,437.3289125301578,9,wlfq370,39,0
Belgium,255.8551616190396,0,wlfq371,57,1
Belgium,303.1163798730739,1,wlfq371,57,1
Belgium,274.3492696427139,2,wlfq371,57,1
Belgium,318.4491937286813,3,wlfq371,57,1
Belgium,333.7294247204022,4,wlfq371,57,1
Belgium,332.8804308864407,5,wlfq371,57,1
Belgium,316.2447787339472,6,wlfq371,57,1
Belgium,343.26967957788696,7,wlfq371,57,1
Belgium,376.78188387498375,8,wlfq371,57,1
Belgium,376.11309425378226,9,wlfq371,57,1
Belgium,275.556896073693,0,wlfq372,42,1
Belgium,292.91824468128675,1,wlfq372,42,1
Belgium,297.2344126479536,2,wlfq372,42,1
Belgium,318.2804476589022,3,wlfq372,42,1
Belgium,390.12204289470515,4,wlfq372,42,1
Belgium,376.9890501792117,5,wlfq372,42,1
Belgium,387.4180793579602,6,wlfq372,42,1
Belgium,369.1688687632982,7,wlfq372,42,1
Belgium,509.331474381826,8,wlfq372,42,1
Belgium,497.72780750352854,9,wlfq372,42,1
Albania,246.48972998225935,0,lofa308,37,1
Albania,220.30334936919007,1,lofa308,37,1
Albania,270.43045344031316,2,lofa308,37,1
Albania,272.8058688600495,3,lofa308,37,1
Albania,331.0119415646758,4,lofa308,37,1
Albania,358.1758865972208,5,lofa308,37,1
Albania,341.4575758918682,6,lofa308,37,1
Albania,369.67913811865645,7,lofa308,37,1
Albania,340.4348608932483,8,lofa308,37,1
Albania,431.1671779177949,9,lofa308,37,1
Albania,255.33410369256924,0,lofa309,50,1
Albania,251.79998125183914,1,lofa309,50,1
Albania,331.14796714898443,2,lofa309,50,1
Albania,321.6371884296834,3,lofa309,50,1
Albania,382.95675734272555,4,lofa309,50,1
Albania,333.58402328653716,5,lofa309,50,1
Albania,343.2034616116926,6,lofa309,50,1
Albania,373.49454834623,7,lofa309,50,1
Albania,404.51641149562914,8,lofa309,50,1
Albania,397.9412008540405,9,lofa309,50,1
Albania,227.4167993340942,0,lofa310,29,1
Albania,279.1986541424829,1,lofa310,29,1
Albania,278.1378305619054,2,lofa310,29,1
Albania,287.4813796454866,3,lofa310,29,1
Albania,314.5571882738631,4,lofa310,29,1
Albania,347.99440131794273,5,lofa310,29,1
Albania,332.9179017078912,6,lofa310,29,1
Albania,350.0577076735073,7,lofa310,29,1
Albania,438.43969219996404,8,lofa310,29,1
Albania,448.0473102475577,9,lofa310,29,1
Albania,289.78407184138706,0,lofa330,49,1
Albania,282.8651900086983,1,lofa330,49,1
Albania,293.8952850887864,2,lofa330,49,1
Albania,353.06815655942114,3,lofa330,49,1
Albania,355.4320753279403,4,lofa330,49,1
Albania,396.02311172056153,5,lofa330,49,1
Albania,434.5671519515045,6,lofa330,49,1
Albania,425.5270631500554,7,lofa330,49,1
Albania,483.541851906185,8,lofa330,49,1
Albania,469.3547422469767,9,lofa330,49,1
Albania,272.69881449006783,0,lofa331,55,0
Albania,295.4530938885497,1,lofa331,55,0
Albania,331.6229060954435,2,lofa331,55,0
Albania,329.29832153676796,3,lofa331,55,0
Albania,373.30253349190605,4,lofa331,55,0
Albania,366.47122521256136,5,lofa331,55,0
Albania,390.7257553737265,6,lofa331,55,0
Albania,401.66269363272045,7,lofa331,55,0
Albania,410.7638299551733,8,lofa331,55,0
Albania,417.69897822337805,9,lofa331,55,0
Albania,224.58747332509068,0,lofa332,14,0
Albania,209.08431554629686,1,lofa332,14,0
Albania,282.27052263935974,2,lofa332,14,0
Albania,268.9471995097563,3,lofa332,14,0
Albania,331.2491722584484,4,lofa332,14,0
Albania,331.06741001314043,5,lofa332,14,0
Albania,376.5447357190615,6,lofa332,14,0
Albania,382.1868335275666,7,lofa332,14,0
Albania,420.3019835074913,8,lofa332,14,0
Albania,450.264183533762,9,lofa332,14,0
Albania,222.6180185348292,0,lofa333,48,1
Albania,302.07841781354944,1,lofa333,48,1
Albania,322.2045880808741,2,lofa333,48,1
Albania,317.2925931993017,3,lofa333,48,1
Albania,359.3051903885835,4,lofa333,48,1
Albania,338.979277404656,5,lofa333,48,1
Albania,378.33159525544477,6,lofa333,48,1
Albania,391.66720138748605,7,lofa333,48,1
Albania,492.02903110584657,8,lofa333,48,1
Albania,416.12583156750634,9,lofa333,48,1
Albania,262.7321611491377,0,lofa334,24,0
Albania,283.76685059511095,1,lofa334,24,0
Albania,299.44533828814235,2,lofa334,24,0
Albania,354.9513069317735,3,lofa334,24,0
Albania,367.4670348974511,4,lofa334,24,0
Albania,361.16809504451766,5,lofa334,24,0
Albania,381.2984206329946,6,lofa334,24,0
Albania,371.7310930823502,7,lofa334,24,0
Albania,432.84898025698243,8,lofa334,24,0
Albania,485.12806355773387,9,lofa334,24,0
Albania,243.3059298028106,0,lofa335,50,1
Albania,301.9681198667733,1,lofa335,50,1
Albania,319.3272693294128,2,lofa335,50,1
Albania,321.2524967041177,3,lofa335,50,1
Albania,310.7595344092838,4,lofa335,50,1
Albania,357.1272559588496,5,lofa335,50,1
Albania,366.9565785737691,6,lofa335,50,1
Albania,439.22986526408,7,lofa335,50,1
Albania,457.46577792924967,8,lofa335,50,1
Albania,439.2393170495103,9,lofa335,50,1
Albania,264.86129981031246,0,lofa337,36,0
Albania,241.44412252294072,1,lofa337,36,0
Albania,226.72912486361673,2,lofa337,36,0
Albania,273.09407069978727,3,lofa337,36,0
Albania,245.30249094764173,4,lofa337,36,0
Albania,297.48424392898045,5,lofa337,36,0
Albania,346.646055280656,6,lofa337,36,0
Albania,331.0675291311991,7,lofa337,36,0
Albania,355.76155177945344,8,lofa337,36,0
Albania,387.46290669821803,9,lofa337,36,0
Albania,314.5794374369685,0,lofa349,48,1
Albania,333.2993439119456,1,lofa349,48,1
Albania,337.27589915978615,2,lofa349,48,1
Albania,390.35349957656626,3,lofa349,48,1
Albania,364.5371445705477,4,lofa349,48,1
Albania,450.8875787781696,5,lofa349,48,1
Albania,440.4397857847479,6,lofa349,48,1
Albania,525.0436195330235,7,lofa349,48,1
Albania,510.28533729421,8,lofa349,48,1
Albania,605.8611474773071,9,lofa349,48,1
Albania,280.2361790080841,0,lofa350,51,1
Albania,254.09391963308562,1,lofa350,51,1
Albania,299.75446112232845,2,lofa350,51,1
Albania,334.4047325484844,3,lofa350,51,1
Albania,333.05595892480665,4,lofa350,51,1
Albania,366.63184696478936,5,lofa350,51,1
Albania,394.09187629634647,6,lofa350,51,1
Albania,403.33062751299246,7,lofa350,51,1
Albania,404.9153346257116,8,lofa350,51,1
Albania,409.80886310247786,9,lofa350,51,1
Albania,248.54031206159988,0,lofa351,38,1
Albania,210.71276685894486,1,lofa351,38,1
Albania,256.70289993687567,2,lofa351,38,1
Albania,261.9134695557035,3,lofa351,38,1
Albania,284.9614171894562,4,lofa351,38,1
Albania,384.4270120507382,5,lofa351,38,1
Albania,334.8135242384377,6,lofa351,38,1
Albania,398.7968149180074,7,lofa351,38,1
Albania,369.0521516017183,8,lofa351,38,1
Albania,413.72809614482946,9,lofa351,38,1
Albania,251.24651880128923,0,lofa352,26,1
Albania,247.80041955517834,1,lofa352,26,1
Albania,288.31092316614075,2,lofa352,26,1
Albania,274.18322290033956,3,lofa352,26,1
Albania,334.4138875261833,4,lofa352,26,1
Albania,330.7617957141753,5,lofa352,26,1
Albania,276.7689999281748,6,lofa352,26,1
Albania,349.48829313570667,7,lofa352,26,1
Albania,338.2338385302431,8,lofa352,26,1
Albania,385.06307088654285,9,lofa352,26,1
Albania,196.75147084615577,0,lofa369,49,0
Albania,273.9916024144623,1,lofa369,49,0
Albania,310.11988359877506,2,lofa369,49,0
Albania,357.8046501196934,3,lofa369,49,0
Albania,394.6916046167061,4,lofa369,49,0
Albania,406.14242917308184,5,lofa369,49,0
Albania,489.3293226480651,6,lofa369,49,0
Albania,526.3337610192825,7,lofa369,49,0
Albania,525.1495235630531,8,lofa369,49,0
Albania,566.4088521905643,9,lofa369,49,0
Albania,216.1086036741486,0,lofa370,30,1
Albania,273.58099563209606,1,lofa370,30,1
Albania,293.00835796199567,2,lofa370,30,1
Albania,309.3830738368333,3,lofa370,30,1
Albania,279.9528526837255,4,lofa370,30,1
Albania,356.03667343275987,5,lofa370,30,1
Albania,377.9472760177163,6,lofa370,30,1
Albania,362.1402696984608,7,lofa370,30,1
Albania,375.87474367031547,8,lofa370,30,1
Albania,382.3929421999593,9,lofa370,30,1
Albania,240.36441439125943,0,lofa371,47,1
Albania,226.52101594952086,1,lofa371,47,1
Albania,329.8430081265441,2,lofa371,47,1
Albania,304.5707540825947,3,lofa371,47,1
Albania,326.20269079686017,4,lofa371,47,1
Albania,356.6943956369544,5,lofa371,47,1
Albania,351.5246969674699,6,lofa371,47,1
Albania,320.1191403163715,7,lofa371,47,1
Albania,399.78312671994075,8,lofa371,47,1
Albania,401.60114958635927,9,lofa371,47,1
Albania,258.85226583901624,0,lofa372,40,1
Albania,309.733661345383,1,lofa372,40,1
Albania,308.9021590411462,2,lofa372,40,1
Albania,359.79775794608724,3,lofa372,40,1
Albania,375.0651402615534,4,lofa372,40,1
Albania,452.388538576422,5,lofa372,40,1
Albania,502.9651824494745,6,lofa372,40,1
Albania,472.167300778942,7,lofa372,40,1
Albania,529.8495133285037,8,lofa372,40,1
Albania,547.2441686699522,9,lofa372,40,1
Russia,257.7726213767462,0,rugm308,46,1
Russia,282.26031995988296,1,rugm308,46,1
Russia,274.3364869386749,2,rugm308,46,1
Russia,313.75863233089837,3,rugm308,46,1
Russia,299.0073673749287,4,rugm308,46,1
Russia,344.9843392307358,5,rugm308,46,1
Russia,318.56551796929364,6,rugm308,46,1
Russia,333.9620637115131,7,rugm308,46,1
Russia,416.26360194479923,8,rugm308,46,1
Russia,366.1939453122081,9,rugm308,46,1
Russia,262.3216302180862,0,rugm309,62,1
Russia,265.28991999768596,1,rugm309,62,1
Russia,271.25561712023375,2,rugm309,62,1
Russia,348.00783155700174,3,rugm309,62,1
Russia,325.6895253360807,4,rugm309,62,1
Russia,344.75448347224267,5,rugm309,62,1
Russia,332.15399699161344,6,rugm309,62,1
Russia,339.1079095742878,7,rugm309,62,1
Russia,436.85734954973634,8,rugm309,62,1
Russia,388.56000517170986,9,rugm309,62,1
Russia,216.821348364839,0,rugm310,40,1
Russia,215.50314385030998,1,rugm310,40,1
Russia,228.1367547105403,2,rugm310,40,1
Russia,252.55130479520358,3,rugm310,40,1
Russia,287.40118866224327,4,rugm310,40,1
Russia,290.4043384946963,5,rugm310,40,1
Russia,361.5140957247028,6,rugm310,40,1
Russia,357.19753549362315,7,rugm310,40,1
Russia,375.81886158658085,8,rugm310,40,1
Russia,371.15342878706446,9,rugm310,40,1
Russia,264.0652773457027,0,rugm330,31,1
Russia,242.11093969192586,1,rugm330,31,1
Russia,265.89068743860344,2,rugm330,31,1
Russia,345.8962253939337,3,rugm330,31,1
Russia,311.40574060003604,4,rugm330,31,1
Russia,345.6652654300929,5,rugm330,31,1
Russia,354.93532467734053,6,rugm330,31,1
Russia,422.2771328281951,7,rugm330,31,1
Russia,375.5100965412306,8,rugm330,31,1
Russia,453.9530815556702,9,rugm330,31,1
Russia,309.3086070071341,0,rugm331,53,1
Russia,312.8617297413414,1,rugm331,53,1
Russia,323.1760473630155,2,rugm331,53,1
Russia,364.4808184286825,3,rugm331,53,1
Russia,374.8673905244101,4,rugm331,53,1
Russia,331.0634026304644,5,rugm331,53,1
Russia,395.469188518641,6,rugm331,53,1
Russia,457.58594580847466,7,rugm331,53,1
Russia,462.13363519705575,8,rugm331,53,1
Russia,468.3344672392381,9,rugm331,53,1
Russia,159.81584999566115,0,rugm332,27,0
Russia,188.97375648689922,1,rugm332,27,0
Russia,229.53785623968662,2,rugm332,27,0
Russia,172.3507882493097,3,rugm332,27,0
Russia,246.59004941311514,4,rugm332,27,0
Russia,224.13845919762494,5,rugm332,27,0
Russia,242.08142142914534,6,rugm332,27,0
Russia,229.69455078727304,7,rugm332,27,0
Russia,282.63066924979,8,rugm332,27,0
Russia,302.4816470078155,9,rugm332,27,0
Russia,269.91665082583535,0,rugm333,46,1
Russia,254.66211293379916,1,rugm333,46,1
Russia,258.0640014387567,2,rugm333,46,1
Russia,310.9665253828544,3,rugm333,46,1
Russia,311.6589052618414,4,rugm333,46,1
Russia,327.5206989686994,5,rugm333,46,1
Russia,323.86083285695383,6,rugm333,46,1
Russia,292.380679630931,7,rugm333,46,1
Russia,334.869308292432,8,rugm333,46,1
Russia,344.08462549341,9,rugm333,46,1
Russia,236.67311530366445,0,rugm334,47,0
Russia,299.9080039507533,1,rugm334,47,0
Russia,284.12318514563225,2,rugm334,47,0
Russia,331.5487581051147,3,rugm334,47,0
Russia,336.7725977504817,4,rugm334,47,0
Russia,351.9199537212631,5,rugm334,47,0
Russia,411.7801365989278,6,rugm334,47,0
Russia,353.08187036379854,7,rugm334,47,0
Russia,401.06591285135545,8,rugm334,47,0
Russia,429.45119442444087,9,rugm334,47,0
Russia,250.60068704161213,0,rugm335,39,1
Russia,272.34325353401204,1,rugm335,39,1
Russia,304.6160824287101,2,rugm335,39,1
Russia,283.53892076537784,3,rugm335,39,1
Russia,333.1029680213237,4,rugm335,39,1
Russia,361.5573473001296,5,rugm335,39,1
Russia,429.11852426850083,6,rugm335,39,1
Russia,388.3048853232445,7,rugm335,39,1
Russia,431.9962974223285,8,rugm335,39,1
Russia,473.4063295990837,9,rugm335,39,1
Russia,317.5379330855225,0,rugm337,44,1
Russia,250.1978441611896,1,rugm337,44,1
Russia,338.90741849064284,2,rugm337,44,1
Russia,400.5941903646898,3,rugm337,44,1
Russia,427.5754012586414,4,rugm337,44,1
Russia,420.4719960911033,5,rugm337,44,1
Russia,429.32921875798377,6,rugm337,44,1
Russia,464.6631232482815,7,rugm337,44,1
Russia,476.98621110926234,8,rugm337,44,1
Russia,536.9580251778589,9,rugm337,44,1
Russia,288.2580287572899,0,rugm349,33,1
Russia,323.43530536385384,1,rugm349,33,1
Russia,307.5890886980954,2,rugm349,33,1
Russia,314.1347869207027,3,rugm349,33,1
Russia,317.20038611976867,4,rugm349,33,1
Russia,329.000362957812,5,rugm349,33,1
Russia,376.22516236018555,6,rugm349,33,1
Russia,406.19254891274494,7,rugm349,33,1
Russia,428.77698520803705,8,rugm349,33,1
Russia,409.43833097654124,9,rugm349,33,1
Russia,177.93477913314,0,rugm350,44,0
Russia,263.7200327554531,1,rugm350,44,0
Russia,254.64958300649508,2,rugm350,44,0
Russia,206.4964274117084,3,rugm350,44,0
Russia,265.82599844841457,4,rugm350,44,0
Russia,281.08939096953674,5,rugm350,44,0
Russia,250.97167279747106,6,rugm350,44,0
Russia,314.9859982908116,7,rugm350,44,0
Russia,302.52349458111667,8,rugm350,44,0
Russia,331.1566951737439,9,rugm350,44,0
Russia,217.2893708135203,0,rugm351,23,1
Russia,228.07065039995155,1,rugm351,23,1
Russia,310.206446598514,2,rugm351,23,1
Russia,292.20753912091067,3,rugm351,23,1
Russia,339.4089862729623,4,rugm351,23,1
Russia,328.277531118182,5,rugm351,23,1
Russia,343.2138273355138,6,rugm351,23,1
Russia,358.6081765233303,7,rugm351,23,1
Russia,387.9876356296298,8,rugm351,23,1
Russia,421.12106795848575,9,rugm351,23,1
Russia,253.481223703652,0,rugm352,41,0
Russia,317.099754331304,1,rugm352,41,0
Russia,305.49592213606195,2,rugm352,41,0
Russia,328.07733656084906,3,rugm352,41,0
Russia,361.71616959896795,4,rugm352,41,0
Russia,387.22273279138943,5,rugm352,41,0
Russia,440.4360777367189,6,rugm352,41,0
Russia,373.98010218661483,7,rugm352,41,0
Russia,413.00182643339167,8,rugm352,41,0
Russia,434.98099636641194,9,rugm352,41,0
Russia,246.58711127954197,0,rugm369,36,0
Russia,289.01986426213506,1,rugm369,36,0
Russia,310.892052780593,2,rugm369,36,0
Russia,316.0924978271211,3,rugm369,36,0
Russia,348.01068280266406,4,rugm369,36,0
Russia,367.6654496653866,5,rugm369,36,0
Russia,389.71319347460366,6,rugm369,36,0
Russia,416.7068678128026,7,rugm369,36,0
Russia,442.44954629280693,8,rugm369,36,0
Russia,447.49724008205465,9,rugm369,36,0
Russia,233.86561441980183,0,rugm370,51,1
Russia,245.84041478141683,1,rugm370,51,1
Russia,295.31572703356875,2,rugm370,51,1
Russia,356.7119904922253,3,rugm370,51,1
Russia,398.9589945266218,4,rugm370,51,1
Russia,419.79174748591646,5,rugm370,51,1
Russia,434.40711402736395,6,rugm370,51,1
Russia,443.6840909479354,7,rugm370,51,1
Russia,494.5781201702945,8,rugm370,51,1
Russia,557.6782722199573,9,rugm370,51,1
Russia,269.60137792182775,0,rugm371,35,1
Russia,303.953490184566,1,rugm371,35,1
Russia,301.15050374311244,2,rugm371,35,1
Russia,338.90144941603705,3,rugm371,35,1
Russia,307.7391978906937,4,rugm371,35,1
Russia,336.1419441996522,5,rugm371,35,1
Russia,399.4073620657805,6,rugm371,35,1
Russia,421.6405373856234,7,rugm371,35,1
Russia,448.7098579497721,8,rugm371,35,1
Russia,402.8954469976457,9,rugm371,35,1
Russia,294.0626348663411,0,rugm372,40,1
Russia,277.44477188062126,1,rugm372,40,1
Russia,365.40995049049627,2,rugm372,40,1
Russia,357.53547955227697,3,rugm372,40,1
Russia,387.02821603055605,4,rugm372,40,1
Russia,365.54620480462415,5,rugm372,40,1
Russia,371.6817455031907,6,rugm372,40,1
Russia,447.2274901824501,7,rugm372,40,1
Russia,447.3101633644083,8,rugm372,40,1
Russia,474.1499776514755,9,rugm372,40,1
Belarus,219.57516194645353,0,dbzh308,45,1
Belarus,251.9910267463361,1,dbzh308,45,1
Belarus,271.90415209789563,2,dbzh308,45,1
Belarus,344.652686045315,3,dbzh308,45,1
Belarus,375.5875068491323,4,dbzh308,45,1
Belarus,372.8725162366222,5,dbzh308,45,1
Belarus,402.5428292621138,6,dbzh308,45,1
Belarus,465.8042121623554,7,dbzh308,45,1
Belarus,479.2037846839178,8,dbzh308,45,1
Belarus,485.3208893617084,9,dbzh308,45,1
Belarus,239.28403904492595,0,dbzh309,34,1
Belarus,271.33025504615136,1,dbzh309,34,1
Belarus,291.98274393529994,2,dbzh309,34,1
Belarus,332.25380170858307,3,dbzh309,34,1
Belarus,329.9676793461526,4,dbzh309,34,1
